Gene name,GBM12-EV,GBM12_shPDK1,GBM12_shPDK1 set2
ZNF582-AS1,2.39,1.98,2.06
ZNF582-AS1,2.01,1.63,1.72
ZNF582-AS1,1.53,1.2,1.13
ZNF583,4.64,2.09,1.69
ZNF583,4.67,2.09,1.72
ZNF583,4.64,2.08,1.69
ZNF667,4.17,3.45,3.05
ZNF667,5,4.18,3.68
ZNF667,5.82,4.87,4.35
ZNF667,5.45,4.55,4.04
ZNF667-AS1,13.21,10.17,11.49
ZNF667-AS1,10.95,8.5,9.66
ZNF667-AS1,23.39,17.88,20
ZNF471,4.39,5.28,3.96
ZFP28,4.44,4.04,4.62
ZFP28,6.5,3.68,5.15
BX647249,0.83,0.39,0.34
ZNF470,4.64,1.83,2.19
ZNF470,3.18,1.62,1.88
ZNF71,6.28,4.72,6
ZNF71,8.34,6.19,8.04
SMIM17,2.97,3.04,2.25
SMIM17,0.72,0.46,0.44
ZNF835,3.68,3.21,3.1
ZNF835,3.58,2.96,3.4
FJ997633,1.65,0.27,0.39
BC036412,2.95,0.65,0.95
ZIM2,12.08,3.77,8.09
ZIM2,13.99,4.45,9.67
ZIM2,14.13,4.44,9.86
ZIM2,12.12,3.79,8.21
ZIM2,11.54,3.59,7.77
ZIM2,12.71,4.11,8.78
PEG3,42.3,12.37,29.54
PEG3,40.47,11.78,28.32
PEG3,40.78,11.84,28.57
PEG3,43.59,12.71,30.62
PEG3,42.71,12.44,29.99
PEG3,41.13,11.94,28.81
PEG3-AS1,39.16,12.47,28.66
MIMT1,1.89,0.22,0.87
USP29,0.01,0.01,0.01
ZIM3,0.04,0.09,0.04
DUXA,0.6,0.54,0.45
ZNF264,4.59,6.12,4.8
AURKC,0.57,1.4,0.87
AURKC,0.58,1.43,0.88
AURKC,0.51,1.32,0.79
AURKC,0.51,1.34,0.81
ZNF805,3.6,5.71,4.8
ZNF805,3.58,5.71,4.77
ZNF805,3.3,5.47,4.34
ZNF460,2.05,3.78,3.22
ZNF460,2.01,3.68,3.18
ZNF543,3.72,3.65,3.36
ZNF304,5.71,5.09,5.16
ZNF304,5.52,4.92,4.98
ZNF304,5.57,4.96,5.04
TRAPPC2P1,11.73,10.54,14
ZNF547,1.08,0.67,0.76
ZNF548,9.5,10.08,12.35
ZNF548,9.4,9.96,12.19
ZNF17,4.6,5.11,4.59
ZNF17,4.56,5.07,4.43
ZNF17,4.63,5.14,4.51
ZNF749,2.64,2.13,2.37
VN1R1,1.36,1.73,1.42
ZNF772,5.62,4.4,5.03
ZNF772,5.8,4.56,5.2
ZNF772,5.82,4.57,5.22
ZNF772,5.76,4.52,5.16
ZNF772,5.78,4.56,5.22
ZNF419,8.7,9.66,9.29
ZNF419,8.7,9.73,9.37
ZNF419,8.62,9.63,9.27
ZNF419,9.02,10.04,9.64
ZNF419,8.64,9.68,9.3
ZNF419,8.94,10.01,9.63
ZNF419,8.96,10.06,9.66
ZNF773,4.78,5.75,6.43
ZNF773,5.14,6.16,6.88
ZNF773,0.67,1.98,1.06
ZNF549,5.31,3.78,4.17
ZNF549,5.29,3.75,4.12
ZNF550,5.24,5.7,6.41
ZNF550,5.15,5.44,6.21
ZNF550,5.62,6.09,6.81
ZNF550,5.11,5.26,5.68
ZNF550,5.71,6.38,7.42
ZNF416,4.88,3.38,4.04
ZIK1,8.14,4.06,5.42
ZIK1,7.84,3.88,5.26
ZIK1,8.2,4.1,5.46
ZIK1,8.24,4.15,5.49
ZNF530,2.4,0.97,1.83
ZNF530,2.53,1.01,1.86
AX721128,1.69,0.89,1.12
ZNF134,13.01,12.35,14.45
ZNF134,13.02,12.28,14.33
ZNF211,12.93,13.28,13.65
ZNF211,10.58,11.82,11.18
ZNF211,11.16,12.57,11.9
ZNF211,10.92,12.19,11.44
ZNF211,11.06,11.99,11.46
ZNF211,10.89,11.91,11.31
ZNF211,11.45,12.39,11.75
ZNF211,10.96,12.34,11.65
ZNF211,11.84,12.96,12.41
ZNF211,11.5,12.55,11.99
ZSCAN4,0.05,0.06,0.03
ZNF551,4.04,1.69,3.12
ZNF551,3.97,1.67,3.1
ZNF551,4.02,1.72,3.13
ZNF776,6.44,4.12,5.06
ZNF154,0.09,0.12,0.06
ZNF154,0.09,0.14,0.03
ZNF671,5.72,4.31,5.37
ZNF671,5.61,4.2,5.34
ZNF671,5.61,4.25,5.4
ZNF776,6.65,4.27,5.21
ZNF587,5.18,5.35,5.33
ZNF586,4.46,2.17,4.8
ZNF586,4.62,2.28,4.97
ZNF586,4.64,2.37,5.15
ZNF586,0.82,0.75,0.95
ZNF552,1,0.49,0.78
ZNF552,0.97,0.52,0.76
ZNF587B,2.3,0.9,1.42
ZNF587,4.53,4.86,4.81
ZNF587,5.08,5.51,5.41
ZNF587,5.08,5.46,5.36
FKBP1AP1,0.47,0.48,0.24
ZNF587B,2.31,0.89,1.36
ZNF587,5.45,5.92,5.85
ZNF814,1.95,0.74,0.77
ZNF587,5.53,5.99,5.8
ZNF587,5.54,5.99,5.81
DL490846,6.81,7.35,6.98
ZNF814,3.59,2.46,2.53
BC011243,5.78,7.41,6.48
ZNF814,3.53,3.72,3.07
ZNF814,2.43,1.33,1.6
ZNF417,3.31,2.79,3.16
ZNF417,3.19,2.71,3.11
ZNF417,3.31,2.79,3.18
ZNF418,2.82,1.78,1.99
ZNF418,2.69,1.75,1.92
ZNF418,3.12,1.94,2.15
ZNF256,5.62,4.82,5.25
ZNF256,5.72,4.94,5.34
C19orf18,1.04,0.6,0.64
ZNF606,7.27,6.7,6.03
ZNF606,7.15,6.55,5.96
LOC100128398,3.48,3.23,2.77
LOC100128398,3.61,3.28,2.86
ZSCAN1,2.6,1.27,1.38
ZSCAN1,2.88,1.43,1.5
ZSCAN1,0.91,0.44,0.45
ZNF135,1.91,0.36,0.34
ZNF135,3.64,1.06,0.82
ZNF135,3.28,0.97,0.75
ZNF135,3.29,0.98,0.74
ZNF135,3.3,0.99,0.73
ZNF135,3.17,0.86,0.66
ZNF135,3.33,1,0.73
ZNF135,3.34,0.99,0.74
ZSCAN18,34.67,38.8,34.99
ZSCAN18,31.45,35.9,32.11
ZSCAN18,29.69,33.29,30
ZSCAN18,32.22,36.16,32.57
ZSCAN18,33.48,37.59,33.85
ZSCAN18,15.76,19.62,16.79
ZSCAN18,15.24,18.93,16.24
ZSCAN18,0.01,0.02,0.01
ZNF329,6.85,6.13,7.08
ZNF329,8.4,7.43,8.51
ZNF329,8.33,7.56,8.65
ZNF329,7.5,6.75,7.59
ZNF329,8.7,7.62,9.19
ZNF274,6.46,6.13,6.18
ZNF274,5.05,4.97,4.82
ZNF274,14.07,13.52,12.86
ZNF274,13.85,13.22,12.53
ZNF274,14.05,13.65,12.77
ZNF274,13.58,13.06,12.49
ZNF544,4.41,2.87,3.49
ZNF544,5.05,2.82,2.91
ZNF544,5.61,2.94,2.99
ZNF544,5.38,2.72,2.73
ZNF544,5.05,2.54,2.5
ZNF544,5.39,2.68,2.74
ZNF544,5.3,2.66,2.72
ZNF544,5.4,3.66,4.02
BC063675,3.32,2.34,2.98
ZNF8,6.13,8.33,8.91
ZNF8,10.44,8.57,10.42
LOC113386,26.82,17.65,22.57
LOC113386,25.37,16.82,21.03
ZSCAN22,3.37,3.76,3.29
ZSCAN22,3.26,3.75,3.23
A1BG,6.14,6.74,10.8
A1BG-AS1,2.67,3.08,2.66
A1BG,0.5,0.81,0.72
A1BG-AS1,1.68,2.08,1.8
ZNF497,1.94,2.26,1.79
ZNF497,1.96,2.31,1.83
ZNF497,1.41,1.67,1.23
BC023201,1.38,1.74,1.16
BC023201,1.13,1.64,1.09
ZNF837,0.58,0.87,0.65
ZNF837,0.61,0.84,0.65
ZNF837,0.6,0.91,0.65
RPS5,1047.48,500.46,846.37
LOC646862,0,0.01,0
ZNF584,6.88,5.1,5.87
ZNF584,6.38,4.8,5.51
ZNF584,6.63,4.88,5.57
ZNF132,3.94,2.91,2.62
ZNF324B,2.06,2.51,1.92
ZNF324B,2.69,3.34,2.52
ZNF324B,2.62,3.28,2.47
ZNF324,4,3.53,3.6
ZNF446,4.76,3.92,3.93
ZNF446,5.44,4.44,4.65
ZNF446,5.11,4.21,4.39
SLC27A5,3.46,2.84,3.35
SLC27A5,1.09,0.81,1.19
ZBTB45,10.02,7.98,8.53
ZBTB45,11.09,8.74,9.41
TRIM28,149.47,123.37,173.14
TRIM28,142.81,118.28,165.82
TRIM28,164.56,137.24,191.57
CHMP2A,84.91,75.57,77.6
CHMP2A,108.37,96.87,98.98
CHMP2A,111.53,98.48,101.21
UBE2M,82.3,72.85,94.46
LOC100131691,0.93,1,0.77
MZF1,6.25,8.08,7.54
MZF1,6.31,8.21,7.65
MZF1,6.73,8.84,8.36
MZF1,2.36,3.36,2.75
MGC2752,20.49,17.73,22.55
MGC2752,2.26,1.75,1.65
PNRC2,0.34,0.18,0.3
BX648939,0.57,0.45,0.48
HYDIN2,0.3,0.43,0.28
HYDIN,0.01,0.01,0
AK091688,0.06,0.06,0.01
FAM110C,0,0,0
SH3YL1,4.62,5.36,5.05
SH3YL1,4.08,4.55,4.31
SH3YL1,5.8,6.7,6.54
SH3YL1,6.02,7.1,6.77
SH3YL1,5.24,6.05,5.9
SH3YL1,4.13,4.32,4.26
SH3YL1,5.69,6.66,6.28
SH3YL1,0.05,0.05,0.01
SH3YL1,3.19,2.96,2.97
ACP1,13.81,7.85,11.8
ACP1,4.6,3.96,4.77
ACP1,36.19,20.55,28.67
ACP1,37.58,21.57,30.25
ACP1,41.05,22.32,32.19
FAM150B,0.39,0.31,0.2
FAM150B,0.32,0.34,0.22
TMEM18,8.3,3.93,6.61
TMEM18,9.45,4.46,7.43
PXDN,20.67,33.08,24.34
PXDN,14.8,23.42,17.18
PXDN,15.78,24.37,17.6
AK095310,0.01,0,0
TSSC1,5.82,3.53,5.3
TSSC1,9.77,6.17,8.73
TRAPPC12,12.54,8.61,8.45
TRAPPC12,12.52,8.52,8.35
TRAPPC12,10.73,7.47,7.26
ADI1,10.38,5.11,5.77
ADI1,27.86,10.58,14.55
RNASEH1,10.88,8.72,8.55
RNASEH1,12.5,10.16,9.86
LOC100506054,2.96,1.61,1.68
LOC100506054,2.87,1.58,1.66
LOC100506054,2.87,1.61,1.63
RPS7,540.36,304.9,485.48
RPS7,354.4,194.82,313.07
RPS7,63.65,36.61,57.91
COLEC11,0.24,0.07,0.04
COLEC11,0.24,0.08,0.03
COLEC11,0.26,0.08,0.03
COLEC11,0.26,0.08,0.03
COLEC11,0.27,0.08,0.03
COLEC11,0.26,0.09,0.03
COLEC11,0.28,0.08,0.04
COLEC11,0.41,0.09,0.03
COLEC11,0.36,0.1,0.03
COLEC11,0.39,0.09,0.04
COLEC11,0.37,0.09,0.04
BC113076,2.97,0.85,1.04
ALLC,0.02,0,0
ALLC,0.01,0,0
SOX11,24.93,24.97,29.3
LOC150622,0.32,0.1,0.08
LOC400940,0.03,0,0
LINC00487,0.15,0.01,0.03
CMPK2,0.33,0.34,1.38
CMPK2,0.36,0.26,1.11
CMPK2,0.49,0.38,1.7
CMPK2,0.26,0.18,0.91
CMPK2,0.35,0.21,1.43
RSAD2,0.32,0.34,2.24
RNF144A-AS1,0.79,0.67,0.62
RNF144A,8.06,7.84,9.12
RNF144A,1.41,1.51,1.28
LOC100506274,0,0.02,0.02
LOC339788,0.01,0.03,0
LOC339788,0.01,0.03,0
LINC00299,0.01,0,0
LINC00299,0.02,0,0.01
ID2,70.32,128.71,147.1
KIDINS220,22.38,28.42,19.84
KIDINS220,26.23,34.22,23.13
KIDINS220,25.31,32.36,22.33
KIDINS220,24.52,31.3,21.72
KIDINS220,23.56,29.45,20.79
KIDINS220,6.64,9.77,5.94
MBOAT2,16.01,18.04,13.56
MBOAT2,17.12,18.16,13.31
ASAP2,14.78,11.81,11.97
ASAP2,14.88,11.85,12.05
ITGB1BP1,26.88,16.23,21.39
ITGB1BP1,21.08,12.55,16.74
ITGB1BP1,16.42,10,13.41
ITGB1BP1,21.15,13.37,17.02
ITGB1BP1,23.39,14.19,18.41
ITGB1BP1,22.45,13.78,18.56
CPSF3,14.54,8.87,11.01
CPSF3,16.78,10.14,12.18
CPSF3,12.05,7.25,8.74
IAH1,25.43,25.04,27.04
IAH1,25.4,25.66,27.24
IAH1,26.16,26.31,27.91
IAH1,17.21,17.11,18.03
ADAM17,20.22,22.99,24.16
ADAM17,20.02,22.7,23.84
ADAM17,18.54,21.09,21.54
ADAM17,0.89,1.14,1.1
ADAM17,15.83,17.67,18.71
ADAM17,13.17,14.43,15.2
YWHAQ,173.88,177.59,177.34
TAF1B,7.27,6.56,5.88
TAF1B,8.66,7.52,7.09
TAF1B,8.37,7.56,7.01
TAF1B,7.21,6.47,5.9
TAF1B,7.97,7.17,6.56
GRHL1,0.62,1.03,1.02
GRHL1,0.61,1.03,1.01
GRHL1,0.59,0.98,0.99
GRHL1,0.59,0.98,0.98
BC051708,0.02,0.05,0.04
KLF11,3.65,4.96,6.38
KLF11,3.65,5.01,6.33
KLF11,3.52,4.83,6.11
CYS1,1.8,1.49,1.61
RRM2,21.86,8.01,13.94
C2orf48,0.85,0.44,0.58
HPCAL1,13.22,16.08,18.86
HPCAL1,10.95,13.18,15.69
HPCAL1,5.13,6.1,6.96
HPCAL1,13.93,16.71,19.92
HPCAL1,13.83,16.58,19.77
HPCAL1,11.04,13.22,15.77
ODC1,123.51,68.24,107.46
ODC1,138.34,76.06,119.72
ODC1,131.38,71.55,112.57
ODC1,19.4,10.53,17.57
SNORA80B,0.19,0,0
NOL10,8.78,5.44,6.06
NOL10,8.66,5.36,5.95
NOL10,8.48,5.27,5.81
NOL10,8.55,5.36,5.95
NOL10,5.84,3.47,3.93
ATP6V1C2,39.36,34.91,39.83
ATP6V1C2,41.11,36.45,41.6
PDIA6,160.93,143.31,164.64
PDIA6,148.47,132.32,152.06
PDIA6,138.5,123.48,141.92
PDIA6,146.58,130.69,150.2
PDIA6,137.37,122.48,140.77
KCNF1,13.06,10.62,12.5
AX746649,0.26,0.26,0.23
FLJ33534,0.13,0.14,0.12
FLJ33534,0.14,0.15,0.15
C2orf50,0.21,0.09,0.09
C2orf50,0.1,0.01,0.03
PQLC3,9.36,9.22,6.7
PQLC3,9.29,9.51,6.85
ROCK2,12.11,9.09,9.08
E2F6,4.16,3.97,4.81
E2F6,4.31,4.19,5.08
E2F6,4.26,4,4.79
E2F6,4.43,4.2,5.05
E2F6,4.65,4.47,5.37
E2F6,4.47,4.33,5.24
E2F6,4.89,4.67,5.72
GREB1,1.68,3.66,1.59
GREB1,0.76,1.5,0.69
GREB1,0.93,1.8,0.92
GREB1,0.84,1.75,0.74
Metazoa_SRP,0,0.2,0
GREB1,0.62,2.05,0.57
GREB1,2.04,4.22,1.98
NTSR2,0.02,0,0.02
LPIN1,9.2,18.57,14.42
LPIN1,5.71,10.48,8.63
LPIN1,9.28,18.52,14.51
LPIN1,2.4,3.43,3.58
LPIN1,9.64,19.25,15.08
LPIN1,9.53,19.88,15.04
AK001558,0.1,0.08,0.07
TRIB2,157.1,88.51,117.79
TRIB2,173.88,96.55,124.99
MIR3125,0,0.17,0
LOC100506474,7.83,2.77,7.41
BC035112,0,0,0
FAM84A,7.54,8.14,12.39
FAM84A,14.53,16.69,26.33
AX747684,5.92,9.99,12.67
NBAS,10.42,16.28,14.47
NBAS,10.52,17,15.4
NBAS,10.45,16.78,15.29
NBAS,10.33,16.56,15.07
DDX1,39.08,28.41,32.79
DDX1,40.66,29.66,34.2
DDX1,39.86,29.12,33.67
MYCNOS,0.58,0.11,0.23
MYCN,11.15,6.41,7.9
MYCN,11.62,6.7,8.27
FAM49A,12.08,16.9,8.11
FAM49A,12.37,17.33,8.32
RAD51AP2,0.01,0,0
RAD51AP2,0.01,0,0
VSNL1,1.81,0.15,0.1
SMC6,7.78,9.47,11.34
SMC6,7.91,9.65,11.56
SMC6,7.56,9.24,11.02
SMC6,9.71,12.21,14.43
SMC6,8.17,10.47,12.16
SMC6,7.24,9.44,10.4
AX748233,0.28,0.3,0.33
GEN1,1.95,1.02,1.49
GEN1,1.95,1,1.48
GEN1,1.94,1,1.47
KCNS3,0.01,0.05,0.18
KCNS3,0.01,0.05,0.19
KCNS3,0.01,0.05,0.19
RDH14,8.61,6.63,8.41
NT5C1B-RDH14,3.72,2.79,3.51
NT5C1B-RDH14,4.36,3.28,4.14
NT5C1B,0.02,0.01,0
NT5C1B,0.03,0,0
NT5C1B,0.03,0.01,0
NT5C1B,0.03,0,0
NT5C1B,0.03,0,0
NT5C1B,0.02,0.01,0
NT5C1B-RDH14,0,0.01,0
OSR1,2.61,8.7,8.6
LINC00954,0.61,0.71,0.99
LINC00954,0.63,0.75,1.04
LINC00954,0.02,0,0
TTC32,2.49,1.79,1.97
WDR35,3.23,2.37,1.49
WDR35,3.4,2.53,1.59
WDR35,3.44,2.56,1.61
WDR35,3.38,2.49,1.59
WDR35,2.91,2.39,1.78
MATN3,0.12,0.26,0.26
MATN3,0.12,0.24,0.22
LAPTM4A,136.91,188.91,239.06
LAPTM4A,47.44,63.03,81.55
SDC1,11.83,36.69,36.83
SDC1,11.63,36.03,36.19
SDC1,10.75,32.01,31.65
SDC1,5.08,16.43,15.29
PUM2,26.84,27.63,26.29
PUM2,26.05,26.39,25.31
PUM2,26.04,26.38,25.3
PUM2,26.64,26.82,25.79
PUM2,27.11,27.35,26.27
PUM2,25.71,26.05,24.97
PUM2,25.65,25.93,24.91
RHOB,40.57,35.02,35.61
HS1BP3,15.65,11.64,15.78
HS1BP3,4.25,2.83,4
HS1BP3,4.1,2.5,3.63
GDF7,0.03,0.01,0.04
C2orf43,2.64,0.96,1.32
C2orf43,3.01,1.06,1.48
C2orf43,2.85,1.01,1.44
C2orf43,2.84,0.99,1.37
C2orf43,2.93,1.03,1.47
C2orf43,2.83,1,1.37
C2orf43,2.83,1,1.42
C2orf43,2.63,0.94,1.31
APOB,0,0.01,0.01
LOC645949,0.01,0.01,0.01
KLHL29,3.65,1.81,1.85
KLHL29,1.32,0.85,0.75
KLHL29,2.27,1.17,1.27
ATAD2B,3.01,2.99,3.61
ATAD2B,3.55,3.53,4.3
ATAD2B,3.58,3.55,4.31
ATAD2B,3.48,3.46,4.2
ATAD2B,3.03,3.13,3.88
UBXN2A,13.65,11.92,11.88
UBXN2A,13.54,11.52,11.67
UBXN2A,15.89,12.82,13.36
UBXN2A,15,11.99,12.53
MFSD2B,0.06,0.14,0.09
MFSD2B,0.06,0.23,0.1
C2orf44,5.35,3.3,3.9
C2orf44,5.27,3.25,3.83
FKBP1B,3.24,2.77,2.57
FKBP1B,3.08,2.67,2.47
FKBP1B,2.71,2.25,2.22
SF3B14,72.69,47.58,61.82
SF3B14,55.68,36.63,47.47
FAM228B,2.63,1.67,1.83
TP53I3,5.36,2.06,1.54
TP53I3,3.92,1.62,1.27
TP53I3,3.32,1.35,1.11
TP53I3,2.82,1.15,1
PFN4,0.35,0.35,0.28
FAM228B,2.91,1.95,2.08
FAM228B,0.82,0.66,0.7
FAM228A,0.07,0.15,0.09
FAM228A,0.27,0.29,0.24
AX747227,0.99,1.23,1.27
ITSN2,3.65,4,4.04
ITSN2,3.76,4.12,4.15
ITSN2,3.75,3.95,4.13
ITSN2,2.29,2.45,2.74
ITSN2,4.24,4.27,4.59
NCOA1,9.92,11.51,11.12
NCOA1,9.66,11.11,10.73
NCOA1,10,11.64,11.21
NCOA1,9.97,11.53,11.09
NCOA1,9.95,11.54,11.08
NCOA1,8.31,9.45,8.77
PTRHD1,18.21,11.76,15.77
CENPO,9.86,5.9,8.78
CENPO,9.98,5.97,8.96
ADCY3,15.24,9.69,10.82
ADCY3,15.42,9.47,10.55
ADCY3,15.27,9.38,10.43
DNAJC27,1.78,2.77,2.4
DNAJC27,1.74,2.66,2.32
DNAJC27,1.71,2.62,2.28
DNAJC27,1.68,2.57,2.24
DNAJC27-AS1,0.41,0.61,0.36
EFR3B,2.63,2.79,1.99
EFR3B,6.09,6.68,4.96
POMC,0.02,0,0.03
POMC,0.02,0,0.03
POMC,0.02,0,0.03
DNMT3A,8.74,10.14,9.09
DNMT3A,9.1,10.38,9.44
DNMT3A,8.89,10.16,9.25
DNMT3A,8.46,9.63,8.77
DNMT3A,3.23,3.25,3.12
MIR1301,0,0.17,0
DTNB,3.53,3.83,4.48
DTNB,5,4.81,6.12
DTNB,5.49,5.22,6.66
DTNB,4.87,4.61,5.92
DTNB,4.58,4.37,5.5
DTNB,5.09,4.8,6.21
DTNB,5.04,4.76,6.11
DTNB,4.84,4.55,5.85
DTNB,4.96,4.67,5.98
DTNB,5.05,4.75,6.07
DTNB,4.99,4.65,5.9
DTNB,1.14,1.14,1.25
DTNB,4.77,4.18,5.56
DTNB,5.15,4.63,6.22
ASXL2,6.28,6.22,5.61
ASXL2,6.35,6.17,5.53
KIF3C,11.5,10.23,10.43
KIF3C,10.44,9.19,9.48
KIF3C,10.7,9.42,9.75
RAB10,39.26,45.93,41.74
GAREML,2.98,5.43,5.34
GAREML,1.98,3.75,3.6
HADHA,81.38,91.32,101.24
HADHA,79.03,88.83,98.29
HADHA,42.56,48.36,52.61
HADHB,11.36,15.22,13.84
HADHB,46.48,69.97,56.26
HADHB,42.46,64.26,51.61
HADHB,44.03,66.22,53.16
HADHB,50.39,76.28,61.39
GPR113,0.02,0.01,0.01
GPR113,0.02,0.01,0.01
GPR113,0.08,0.09,0.07
GPR113,0.09,0.1,0.08
GPR113,0.09,0.1,0.08
GPR113,0.02,0.01,0
EPT1,8.59,8.51,8.94
EPT1,8.35,8.29,8.66
DRC1,0.01,0.01,0.02
DRC1,0.01,0.01,0.03
OTOF,0.03,0.07,0.04
OTOF,0.02,0.08,0.04
OTOF,0.02,0.07,0.04
OTOF,0.02,0.08,0.04
OTOF,0.02,0.06,0.03
C2orf70,0.13,0.06,0.17
C2orf70,0.04,0.02,0.08
CIB4,0,0,0.02
KCNK3,0.06,0.08,0.22
AX746487,0.06,0.07,0.03
SLC35F6,17.1,33.9,39.9
SLC35F6,16.77,33.13,39.04
SLC35F6,16.7,33.06,39.03
SLC35F6,16.19,31.77,37.63
CENPA,8.92,6.03,15.64
CENPA,8.42,5.68,14.57
CENPA,8.17,5.05,14.73
DPYSL5,34.94,28.13,30.82
DPYSL5,35.09,28.28,30.99
DPYSL5,35.02,28.22,30.94
MAPRE3,19.43,21.09,16.6
AK125769,1.84,2.61,1.76
MAPRE3,4.57,5.86,3.5
TMEM214,25.35,29.55,29
TMEM214,24.71,28.77,28.2
AGBL5,18.99,17.62,19.19
AGBL5,19.84,18.14,20.1
AGBL5,19.65,17.98,19.88
OST4,153.11,125.32,147.12
OST4,121.11,92.14,100.95
EMILIN1,8.74,7.38,2.56
EMILIN1,9.48,8.58,2.97
EMILIN1,9.33,8.96,3.2
KHK,3.27,1.95,2.33
KHK,2.89,1.66,2.04
KHK,3.15,1.76,2.21
CGREF1,2.2,2.1,2.42
CGREF1,1.91,1.66,1.81
CGREF1,1.76,2.17,2.24
CGREF1,1.69,2.05,2.15
CGREF1,1.71,2.12,2.23
CGREF1,2.01,2.54,2.65
CGREF1,1.88,2.35,2.48
ABHD1,0.1,0.11,0.15
ABHD1,0.1,0.13,0.15
ABHD1,0.11,0.15,0.19
AK074615,0.39,0.59,0.47
PREB,22.18,23.34,26.81
PREB,21.64,22.87,25.97
TCF23,0,0.02,0.04
SLC5A6,10.13,7.63,7.91
SLC5A6,8.72,6.54,6.92
SLC5A6,8.72,6.5,7.02
ATRAID,58.9,64.56,65.25
ATRAID,50.08,54.42,54.85
CAD,13.37,14.26,12.28
CAD,12.96,13.94,11.96
SLC30A3,0.25,0.03,0.8
SLC30A3,0.42,0.06,1.18
SLC30A3,0.39,0.06,1.15
DNAJC5G,0.15,0.11,0.06
DNAJC5G,0.17,0.13,0.07
DNAJC5G,0,0,0.01
TRIM54,0.01,0.01,0.02
TRIM54,0.01,0.01,0.03
UCN,0.94,2.82,3.25
UCN,0.8,2.35,3.79
MPV17,26.02,18.77,14.55
MPV17,24.77,17.89,13.86
MPV17,11.38,8.09,6.25
GTF3C2,13.65,10.34,10.05
GTF3C2,13.15,10.23,10.85
GTF3C2,13.38,10.35,11.01
GTF3C2,13.68,10.59,11.25
GTF3C2,11.92,9.42,11.26
LOC100505624,1.98,1.36,1.48
EIF2B4,19.9,11.06,15.76
EIF2B4,19.31,10.57,15.12
EIF2B4,19.99,10.84,15.5
EIF2B4,19.52,10.83,15.45
EIF2B4,18.9,10.45,14.77
EIF2B4,18.83,10.58,15.12
EIF2B4,4.7,3.25,4.12
SNX17,40.59,37.71,41.09
SNX17,40.22,37.43,40.81
SNX17,40.25,37.31,41.23
SNX17,43.08,39.98,43.93
SNX17,39.42,36.71,39.95
SNX17,42.87,39.83,43.33
SNX17,41.03,38.25,41.72
SNX17,42,39.02,42.52
SNX17,40.1,37.3,40.54
SNX17,42.27,39.11,42.79
SNX17,42.53,39.39,43.21
SNX17,42.94,39.89,43.88
ZNF513,11.69,7.14,10.45
ZNF513,11.65,7.08,10.26
PPM1G,47.92,35.19,45.42
FTH1P3,64.45,53.36,67.3
NRBP1,48.81,47.87,50.35
NRBP1,62.56,61.41,64.63
NRBP1,35.33,35.3,36.83
KRTCAP3,0.29,0.69,0.29
KRTCAP3,0.25,0.7,0.27
KRTCAP3,0.27,0.68,0.28
KRTCAP3,0.25,0.81,0.31
IFT172,3.59,3.38,2.45
IFT172,3.6,3.36,2.59
IFT172,2.61,2.42,2.01
IFT172,2.78,2.56,2.16
IFT172,2.63,2.39,2.06
IFT172,1.38,1.19,1.09
FNDC4,11.11,8.81,9.74
GCKR,0.01,0.06,0.03
GCKR,0.01,0.06,0.03
GCKR,0.01,0.05,0.04
C2orf16,0.26,0.11,0.07
ZNF512,12.1,3.36,4.56
ZNF512,12.48,3.51,4.76
ZNF512,12.52,3.49,4.74
ZNF512,13.02,3.6,4.89
ZNF512,12.52,3.48,4.75
ZNF512,13.06,3.63,4.97
ZNF512,13.02,3.62,4.95
ZNF512,11.93,5.39,7.04
CCDC121,1.45,0.79,0.92
CCDC121,1.67,0.91,1.06
CCDC121,1.76,0.85,1.11
GPN1,16.57,13.72,17.01
GPN1,16.69,13.77,16.78
GPN1,17.21,14.26,17.67
GPN1,16.53,13.62,16.44
GPN1,16.91,13.98,17.18
GPN1,12.12,9.89,12.03
SUPT7L,9.03,9.82,9.11
SUPT7L,8.91,9.68,9
SUPT7L,7.83,8.47,7.86
SUPT7L,8.38,9.29,8.56
SUPT7L,8.87,9.81,9.22
SLC4A1AP,9.45,10.12,10.15
AK124439,1.72,1.92,1.48
MRPL33,40.48,29.2,39.97
MRPL33,41.06,27.5,38.01
RBKS,0.53,0.28,0.15
RBKS,0.29,0.14,0.08
RBKS,0.32,0.15,0.08
BRE-AS1,0.13,0.12,0.13
BRE,7.67,7.1,6.11
BRE,8.11,7.49,6.52
BRE,8.01,7.43,6.36
BRE,7.61,7.09,6.08
BRE,8.49,7.85,6.79
BRE,8.15,7.63,6.52
BRE,9.19,8.67,7.44
BC048132,0.24,0.18,0.13
MIR4263,0.16,0.69,0.17
LOC100505716,0.02,0.09,0.02
AK055918,1.1,1.42,1.18
FOSL2,10.8,26.3,16.43
FOSL2,11.24,30,20.66
FOSL2,11.65,30.28,20.31
PLB1,0.33,0.46,0.2
PLB1,0.31,0.46,0.2
PLB1,0.29,0.28,0.18
PLB1,0.4,0.33,0.2
PLB1,0.39,0.77,0.26
PPP1CB,155.31,262.64,254.85
PPP1CB,108.35,179.77,173.48
PPP1CB,154.91,260.18,252.82
PPP1CB,154.17,260.69,252.99
PPP1CB,148.63,249.56,242.52
SPDYA,50.25,84.85,82.74
SPDYA,2.21,1.64,1.52
SPDYA,2.29,1.71,1.59
